title,imdbid,year,rating,binary
"Intern, The",tt2361509,2015,3,1
Almost Mercy,tt3480446,2015,2,0
"Girl King, The",tt1254322,2015,3,1
Daddy&#39;s Home,tt1528854,2015,1,0
Bessie,tt3704352,2015,3,1
"Danish Girl, The",tt0810819,2015,3,1
Run All Night,tt2199571,2015,1,0
"33, The",tt2006295,2015,3,1
Entourage,tt1674771,2015,2,0
Jem and the Holograms,tt3614530,2015,3,1
"Transporter Refueled, The",tt2938956,2015,3,1
Comment c&#39;est loin,tt4576612,2015,1,0
Get Hard,tt2561572,2015,1,0
Shaun the Sheep Movie,tt2872750,2015,0,0
"Gift, The",tt4178092,2015,3,1
Minions,tt2293640,2015,3,1
Justice League: Throne of Atlantis,tt3878542,2015,3,1
Louder Than Bombs,tt2217859,2015,1,0
Spotlight,tt1895587,2015,1,0
Dragon Ball Z: Resurrection &#39;F&#39;,tt3819668,2015,1,0
Ted 2,tt2637276,2015,1,0
Bill,tt2978576,2015,2,0
Child 44,tt1014763,2015,2,0
Comoara,tt4515684,2015,1,0
Slow Learners,tt2537390,2015,3,1
Southpaw,tt1798684,2015,2,0
La belle saison,tt4080768,2015,3,1
Into the Forest,tt2625810,2015,3,1
Descendants,tt3440298,2015,3,1
Fantastic Four,tt1502712,2015,0,0
Hitman: Agent 47,tt2679042,2015,0,0
Timelike,tt4897214,2015,3,1
Meadowland,tt3529656,2015,3,1
Belgica,tt3544218,2016,1,0
"Edge of Seventeen, The",tt1878870,2016,3,1
"Huntsman: Winter&#39;s War, The",tt2381991,2016,3,1
Barbershop: The Next Cut,tt3628584,2016,3,1
La pazza gioia,tt4621872,2016,3,1
American Honey,tt3721936,2016,3,1
Miss Sloane,tt4540710,2016,3,1
Queen of Katwe,tt4341582,2016,3,1
"Jungle Book, The",tt3040964,2016,2,0
Below Her Mouth,tt5073620,2016,3,1
Captain America: Civil War,tt3498820,2016,3,1
Aruvi,tt5867800,2016,3,1
King Dave,tt4551882,2016,1,0
Keijo!!!!!,tt6220550,2016,3,1
Hated in the Nation,tt5709236,2016,3,1
"Finest Hours, The",tt2025690,2016,3,1
Mother&#39;s Day,tt4824302,2016,3,1
Love &amp; Friendship,tt3068194,2016,3,1
Certain Women,tt4468634,2016,3,1
Warcraft,tt0803096,2016,3,1
Yoga Hosers,tt3838992,2016,2,0
Teenage Mutant Ninja Turtles: Out of the Shadows,tt3949660,2016,3,1
Fantastic Beasts and Where to Find Them,tt3183660,2016,3,1
Hacksaw Ridge,tt2119532,2016,1,0
Me Before You,tt2674426,2016,3,1
House on Willow Street,tt4961380,2016,3,1
Wiener-Dog,tt4144190,2016,1,0
"Conjuring 2, The",tt3065204,2016,3,1
R&eacute;parer les vivants,tt5096536,2016,1,0
Independence Day: Resurgence,tt1628841,2016,3,1
Better Watch Out,tt4443658,2016,3,1
Ballerina,tt2261287,2016,3,1
"Secret Life of Pets, The",tt2709768,2016,2,0
Kimi no na wa.,tt5311514,2016,3,1
Free State of Jones,tt1124037,2016,2,0
Hidden Figures,tt4846340,2016,3,1
Maudie,tt3721954,2016,3,1
Norm of the North,tt1594972,2016,3,1
Star Trek Beyond,tt2660888,2016,1,0
Passengers,tt1355644,2016,0,0
Southside with You,tt4258698,2016,2,0
Dernieres nouvelles du cosmos,tt5786040,2016,3,1
Everybody Wants Some,tt2937696,2016,0,0
Tschick,tt4911940,2016,1,0
20th Century Women,tt4385888,2016,3,1
Hunt for the Wilderpeople,tt4698684,2016,3,1
Una,tt2315582,2016,2,0
Almost Christmas,tt4649416,2016,3,1
"Darkness, The",tt1878841,2016,2,0
Demain tout commence,tt5078204,2016,3,1
Martyrs,tt0439602,2016,3,1
"Brothers Grimsby, The",tt3381008,2016,1,0
War Dogs,tt2005151,2016,3,1
Pete&#39;s Dragon,tt2788732,2016,3,1
Moonlight,tt4975722,2016,1,0
Busanhaeng,tt5700672,2016,3,1
Kubo and the Two Strings,tt4302938,2016,1,0
"Hail, Caesar!",tt0475290,2016,1,0
Contratiempo,tt4857264,2016,1,0
"Choice, The",tt3797868,2016,3,1
Deadpool,tt1431045,2016,1,0
Silence,tt0490215,2016,0,0
Captain Fantastic,tt3553976,2016,3,1
Florence Foster Jenkins,tt4136084,2016,3,1
"Angry Birds Movie, The",tt1985949,2016,1,0
Aquarius,tt5221584,2016,3,1
A Cure for Wellness,tt4731136,2016,1,0
Under The Shadow,tt4273292,2016,3,1
Raising the Bar,tt5274066,2016,3,1
Thomas &amp; Friends: The Great Race,tt5563932,2016,3,1
My Little Pony: Equestria Girls - Legend of Everfree,tt5474644,2016,3,1
Allied,tt3640424,2016,3,1
Underworld: Blood Wars,tt3717252,2016,2,0
King of the Dancehall,tt5918104,2016,2,0
Billions,tt4270492,2016,3,1
Other People,tt4158876,2016,3,1
Spa Night,tt5254640,2016,3,1
A Monster Calls,tt3416532,2016,3,1
Dirty Grandpa,tt1860213,2016,2,0
"Siege of Jadotville, The",tt3922798,2016,1,0
Breathing Deep,tt4869556,2016,1,0
"Girl on the Train, The",tt3631112,2016,3,1
"Boss, The",tt2702724,2016,3,1
"Love Witch, The",tt3908142,2016,3,1
Live by Night,tt2361317,2016,1,0
"Accountant, The",tt2140479,2016,2,0
"Forest, The",tt3387542,2016,3,1
Free Fire,tt4158096,2016,0,0
Doctor Strange,tt1211837,2016,1,0
Miss Peregrine&#39;s Home for Peculiar Children,tt1935859,2016,3,1
Trolls,tt1679335,2016,3,1
X-Men: Apocalypse,tt3385516,2016,3,1
"Nice Guys, The",tt3799694,2016,3,1
A Dark Song,tt4805316,2016,0,0
Arrival,tt2543164,2016,3,1
Hounds of Love,tt3896738,2016,3,1
Sing Street,tt3544112,2016,1,0
Now You See Me 2,tt3110958,2016,1,0
"Legend of Tarzan, The",tt0918940,2016,0,0
Approaching the Unknown,tt2674430,2016,0,0
Planetarium,tt4680196,2016,3,1
Elle,tt3716530,2016,3,1
Be Somebody,tt5512872,2016,3,1
Birkebeinerne,tt4738360,2016,1,0
"Purge: Election Year, The",tt4094724,2016,3,1
Nowhere Boys: The Book of Shadows,tt4836736,2016,3,1
Locos de Amor,tt5908566,2016,2,0
Dad&#39;s Army,tt4104054,2016,3,1
Sensitivity Training,tt5697078,2016,3,1
Absolutely Fabulous: The Movie,tt2112096,2016,3,1
War on Everyone,tt3708886,2016,3,1
True Memoirs of an International Assassin,tt1542768,2016,0,0
"Transfiguration, The",tt5039088,2016,0,0
"9th Life of Louis Drax, The",tt3991412,2016,1,0
Assassin&#39;s Creed,tt2094766,2016,1,0
Sing,tt3470600,2016,3,1
Eddie the Eagle,tt1083452,2016,2,0
Keeping Up with the Joneses,tt2387499,2016,3,1
Paterson,tt5247022,2016,1,0
Nerve,tt3531824,2016,3,1
Manchester by the Sea,tt4034228,2016,2,0
Suicide Squad,tt1386697,2016,3,1
Inferno,tt3062096,2016,2,0
Final Fantasy XV,tt5595168,2016,3,1
"5th Wave, The",tt2304933,2016,2,0
Lights Out,tt4786282,2016,3,1
Sully,tt3263904,2016,1,0
First Girl I Loved,tt4262174,2016,3,1
Voltron: Legendary Defender,tt5580664,2016,3,1
Pride and Prejudice and Zombies,tt1374989,2016,3,1
Les innocentes,tt4370784,2016,3,1
Resident Evil: The Final Chapter,tt2592614,2016,3,1
"Red Pill, The",tt3686998,2016,3,1
Toni Erdmann,tt4048272,2016,3,1
Koe no katachi,tt5323662,2016,1,0
A Quiet Passion,tt2392830,2016,3,1
Die letzte Sau,tt5348774,2016,1,0
Zootopia,tt2948356,2016,3,1
Lion,tt3741834,2016,2,0
Adventures in Babysitting,tt4456850,2016,3,1
"Great Wall, The",tt2034800,2016,0,0
Things to come - L&#39;avenir,tt4120176,2016,1,0
Morgan,tt4520364,2016,3,1
Ice Age: Collision Course,tt3416828,2016,3,1
"Crouching Tiger, Hidden Dragon: Sword of Destiny",tt2652118,2016,3,1
Snowden,tt3774114,2016,1,0
10 Cloverfield Lane,tt1179933,2016,3,1
Petersburg: a selfie,tt5789664,2016,3,1
magnificent 7,tt2404435,2016,0,0
"Infiltrator, The",tt1355631,2016,3,1
Batman v Superman: Dawn of Justice,tt2975590,2016,2,0
Always Shine,tt4392770,2016,3,1
Patients,tt5598100,2016,1,0
Kung Fu Panda 3,tt2267968,2016,3,1
Justice League vs. Teen Titans,tt5091548,2016,3,1
Monster Trucks,tt3095734,2016,0,0
Storks,tt4624424,2016,1,0
Hardcore Henry,tt3072482,2016,1,0
"Lost City of Z, The",tt1212428,2016,1,0
Hush,tt5022702,2016,3,1
Keanu,tt4139124,2016,3,1
"Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again, The",tt1267299,2016,3,1
"Handmaiden (Ah-ga-ssi) , The",tt4016934,2016,3,1
Ice Fantasy,tt5022298,2016,3,1
Ratchet &amp; Clank,tt2865120,2016,3,1
Extremis,tt5538078,2016,3,1
"I, Daniel Blake",tt5168192,2016,3,1
Masterminds,tt2461150,2016,3,1
Ride Along 2,tt2869728,2016,0,0
Neighbors 2: Sorority Rising,tt4438848,2016,3,1
Ne gledaj mi u pijat,tt5791884,2016,1,0
Divines,tt4730986,2016,3,1
Gods of Egypt,tt2404233,2016,2,0
Jack Reacher: Never Go Back,tt3393786,2016,3,1
Bridget Jones&#39;s Baby,tt1473832,2016,3,1
Money Monster,tt2241351,2016,3,1
Little Door Gods,tt4788934,2016,3,1
Pink,tt5571734,2016,3,1
Moana,tt3521164,2016,3,1
Nocturnal Animals,tt4550098,2016,3,1
Fai bei sogni,tt4746506,2016,2,0
"Shallows, The",tt4052882,2016,3,1
Rustom,tt5165344,2016,3,1
"Belko Experiment, The",tt1082807,2016,3,1
Popstar: Never Stop Never Stopping,tt3960412,2016,1,0
Mr. Church,tt4196848,2016,3,1
"Fundamentals of Caring, The",tt2452386,2016,3,1
Our Kind of Traitor,tt1995390,2016,3,1
Rogue One,tt3748528,2016,3,1
Ghostbusters,tt1289401,2016,3,1
"Girl with All the Gifts, The",tt4547056,2016,3,1
Neruda,tt4698584,2016,0,0
Cam-Girl,tt2290819,2016,3,1
Jackie,tt1619029,2016,3,1
Elvis &amp; Nixon,tt2093991,2016,2,0
Monster High: Welcome to Monster High,tt5898034,2016,3,1
Hurricane Bianca,tt4007248,2016,3,1
Tallulah,tt1639084,2016,3,1
Fences,tt2671706,2016,3,1
Deepwater Horizon,tt1860357,2016,2,0
Jane Got a Gun,tt2140037,2016,0,0
"Untamed, The",tt5265960,2016,3,1
"Birth of a Nation, The",tt4196450,2016,1,0
Dear Eleanor,tt2927212,2016,3,1
"Red Turtle, The",tt3666024,2016,0,0
Bang Gang,tt3838728,2016,3,1
Don&#39;t Breathe,tt4160708,2016,3,1
"Light Between Oceans, The",tt2547584,2016,3,1
Marauders,tt3963816,2016,1,0
Christine,tt4666726,2016,3,1
Whiskey Tango Foxtrot,tt3553442,2016,3,1
Collateral Beauty,tt4682786,2016,2,0
My Life as a Zucchini,tt2321405,2016,3,1
"Divergent Series: Allegiant, The",tt3410834,2016,3,1
Middle School: The Worst Years of My Life,tt4981636,2016,3,1
Triple 9,tt1712261,2016,3,1
Pet,tt1183374,2016,2,0
Midnight Special,tt2649554,2016,1,0
Prevenge,tt5154288,2016,3,1
"Young Offenders, The",tt4714568,2016,3,1
Meet the Blacks,tt4191580,2016,3,1
Dirty 30,tt5521550,2016,3,1
Julieta,tt4326444,2016,3,1
Denial,tt4645330,2016,3,1
Shin Godzilla,tt4262980,2016,1,0
Norman,tt4191702,2016,1,0
Office Christmas Party,tt1711525,2016,3,1
Electra Woman and Dyna Girl,tt4644822,2016,3,1
Ouija: Origin of Evil,tt4361050,2016,3,1
"Autopsy of Jane Doe, The",tt3289956,2016,1,0
Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),tt4667788,2016,3,1
10 Days In A Madhouse,tt3453052,2016,3,1
Alice Through the Looking Glass,tt2567026,2016,3,1
How to Be Single,tt1292566,2016,3,1
Loving,tt4669986,2016,3,1
Batman: Return of the Caped Crusaders,tt5973626,2016,1,0
Central Intelligence,tt1489889,2016,2,0
Finding Dory,tt2277860,2016,3,1
Raw,tt4954522,2016,3,1
"Neon Demon, The",tt1974419,2016,3,1
"Duel, The",tt2436682,2016,1,0
"BFG, The",tt3691740,2016,3,1
Colossal,tt4680182,2016,0,0
Let Me Go,tt5153952,2016,3,1
Swiss Army Man,tt4034354,2016,2,0
Mike and Dave Need Wedding Dates,tt2823054,2016,3,1
Doukyuusei,tt5526028,2016,0,0
Cafe Society,tt4513674,2016,1,0
Criminal,tt3014866,2016,3,1
13 Hours,tt4172430,2016,2,0
L&#39;et&agrave; d&#39;oro,tt4322180,2016,1,0
La La Land,tt3783958,2016,3,1
In a Valley of Violence,tt3608930,2016,2,0
Batman: The Killing Joke,tt4853102,2016,1,0
I Am the Pretty Thing That Lives in the House,tt5059406,2016,3,1
Spidarlings,tt2262129,2016,3,1
Tenemos la carne [We Are the Flesh],tt4682708,2016,0,0
"Dragon Spell, The",tt5954304,2016,1,0
Hairspray Live!,tt5664684,2016,3,1
"Midnight Man, The",tt5629964,2016,3,1
"Void, The",tt4255304,2016,3,1
Dangal,tt5074352,2016,3,1
High Strung,tt3451230,2016,2,0
Bad Moms,tt4651520,2016,3,1
Vampires In Virginia,tt2938496,2016,3,1
Varoonegi,tt5695764,2016,3,1
Don&#39;t Hang Up,tt3610746,2016,0,0
Sausage Party,tt1700841,2016,3,1
Jason Bourne,tt4196776,2016,1,0
A United Kingdom,tt3387266,2016,3,1
Un homme a la hauteur,tt4699388,2016,3,1
Split,tt4972582,2016,3,1
"Perfect Match, The",tt4871980,2016,2,0
My Big Fat Greek Wedding 2,tt3760922,2016,3,1
Their Finest,tt1661275,2016,3,1
All Girls Weekend,tt4247682,2016,3,1
"Eagle Huntress, The",tt3882074,2016,1,0
Kill Command,tt2667380,2016,1,0
It&#39;s Only the End of the World,tt4645368,2016,3,1
Personal Shopper,tt4714782,2016,3,1
Equity,tt3958780,2016,3,1
Mr. Right,tt2091935,2016,2,0
Grease Live!,tt4366830,2016,3,1
Hell or High Water,tt2582782,2016,1,0
"Boy, The",tt3882082,2016,3,1
Little Sister,tt5434870,2016,3,1
Bar Bahar,tt5974388,2016,3,1
El Olivo,tt3655972,2016,3,1
Blair Witch,tt1540011,2016,2,0
Catfight,tt5294198,2016,3,1
Only the Brave,tt3829920,2017,2,0
Sharknado 5: Global Swarming,tt6298780,2017,3,1
"Endless, The",tt3986820,2017,1,0
OM+ME,tt7341676,2017,3,1
Beauty and the Beast,tt2771200,2017,3,1
Marshall,tt5301662,2017,1,0
Power Rangers,tt3717490,2017,3,1
Dim the Fluorescents,tt6029106,2017,3,1
Sand Castle,tt2582576,2017,0,0
"Punisher, The",tt5675620,2017,3,1
Murder on the Orient Express,tt3402236,2017,3,1
"Boss Baby, The",tt3874544,2017,1,0
Psych: The Movie,tt6868216,2017,3,1
"Shape of Water, The",tt5580390,2017,3,1
Mudbound,tt2396589,2017,3,1
Borg vs McEnroe,tt5727282,2017,1,0
Unforgettable,tt3462710,2017,3,1
Wilson,tt1781058,2017,3,1
"Circle, The",tt4287320,2017,3,1
Apostasy,tt4729896,2017,3,1
Creep 2,tt3654796,2017,0,0
Disco,tt7401540,2017,3,1
Darkest Hour,tt4555426,2017,2,0
Paddington 2,tt4468740,2017,3,1
Pirates of the Caribbean: Dead Men Tell No Tales,tt1790809,2017,1,0
Beach Rats,tt6303866,2017,3,1
Gifted,tt4481414,2017,3,1
T2 Trainspotting,tt2763304,2017,3,1
"Mummy, The",tt2345759,2017,2,0
Before I Fall,tt1691916,2017,3,1
Beatriz at Dinner,tt5929750,2017,3,1
Fun Mom Dinner,tt5829040,2017,3,1
A Bad Moms Christmas,tt6359956,2017,3,1
"Big Sick, The",tt5462602,2017,3,1
Spider-Man: Homecoming,tt2250912,2017,3,1
It Comes at Night,tt4695012,2017,3,1
Wind River,tt5362988,2017,3,1
"Coin Heist, The",tt5740806,2017,3,1
You Were Never Really Here,tt5742374,2017,1,0
My Friend Dahmer,tt2291540,2017,1,0
"Incredible Jessica James, The",tt5990342,2017,3,1
"Dark Tower, The",tt1648190,2017,1,0
Annabelle: Creation,tt5140878,2017,3,1
xXx: Return of Xander Cage,tt1293847,2017,3,1
How to Be a Latin Lover,tt4795124,2017,2,0
Tulip Fever,tt0491203,2017,3,1
Petit paysan,tt6805302,2017,1,0
What Happened to Monday,tt1536537,2017,3,1
It,tt1396484,2017,3,1
"LEGO Batman Movie, The",tt4116284,2017,3,1
Ingrid Goes West,tt5962210,2017,3,1
American Assassin,tt1961175,2017,3,1
On Body and Soul,tt5607714,2017,3,1
Blade Runner 2049,tt1856101,2017,3,1
My Little Pony: The Movie,tt4131800,2017,3,1
Going In Style,tt2568862,2017,1,0
Good Time,tt4846232,2017,3,1
"Square, The",tt4995790,2017,1,0
"Wall, The",tt4218696,2017,0,0
Home Again,tt5719700,2017,3,1
Innan vi dor,tt5598192,2017,3,1
Thor: Ragnarok,tt3501632,2017,1,0
Jigsaw,tt3348730,2017,3,1
"Breadwinner, The",tt3901826,2017,3,1
Pokemon the Movie: I Choose You!,tt6595896,2017,3,1
Seagull,tt5997830,2017,3,1
Wonder,tt2543472,2017,3,1
6 days,tt4703048,2017,0,0
Djam,tt6814914,2017,3,1
Ghost in the Shell,tt1219827,2017,3,1
Coco,tt2380307,2017,3,1
Transformers: The Last Knight,tt3371366,2017,1,0
Dance Academy: The Movie,tt5834660,2017,3,1
That&#39;s Not Me,tt4738802,2017,3,1
A Christmas Prince,tt7608418,2017,3,1
Star Wars: The Last Jedi,tt2527336,2017,3,1
"Disaster Artist, The",tt3521126,2017,3,1
"Fate of the Furious, The",tt4630562,2017,3,1
Wonder Wheel,tt5825380,2017,3,1
Guardians of the Galaxy Vol. 2,tt3896198,2017,3,1
MFKZ,tt4717402,2017,0,0
Bushwick,tt4720702,2017,3,1
King Arthur,tt1972591,2017,1,0
Ver&oacute;nica,tt5862312,2017,3,1
Wonder Woman,tt0451279,2017,3,1
Cherry Pop,tt4807950,2017,3,1
A Ghost Story,tt6265828,2017,1,0
Mary and The Witch&#39;s Flower,tt6336356,2017,3,1
A man of integrity,tt6776462,2017,3,1
La llamada,tt5176252,2017,3,1
Tuntematon sotilas,tt4065552,2017,3,1
"Roman J. Israel, Esq.",tt6000478,2017,3,1
Ferdinand,tt3411444,2017,3,1
Snatched,tt2334871,2017,3,1
Megan Leavy,tt4899370,2017,3,1
Rough Night,tt4799050,2017,3,1
Despicable Me 3,tt3469046,2017,3,1
"Post, The",tt6294822,2017,3,1
Ava,tt6194530,2017,3,1
Lucky,tt5859238,2017,2,0
"Little Hours, The",tt5666304,2017,3,1
Monster High: Electrified,tt6536944,2017,3,1
Okja,tt3967856,2017,3,1
Dunkirk,tt5013056,2017,0,0
Alexander IRL,tt5540622,2017,2,0
Detroit,tt5390504,2017,2,0
Fist Fight,tt3401882,2017,3,1
Logan Lucky,tt5439796,2017,3,1
Death Note,tt1241317,2017,0,0
Mother!,tt5109784,2017,2,0
Kingsman: The Golden Circle,tt4649466,2017,1,0
Band Aid,tt5816374,2017,3,1
Felicite,tt5980798,2017,3,1
Victoria &amp; Abdul,tt5816682,2017,2,0
Logan,tt3315342,2017,3,1
"Foreigner, The",tt1615160,2017,1,0
All Eyez On Me,tt1666185,2017,1,0
Table 19,tt1412528,2017,3,1
"Death of Stalin, The",tt4686844,2017,1,0
Kong: Skull Island,tt3731562,2017,1,0
Get Out,tt5052448,2017,3,1
47 Meters Down,tt2932536,2017,3,1
"Mad Ones, The",tt3887208,2017,3,1
"Florida Project, The",tt5649144,2017,3,1
Diary of a Wimpy Kid: The Long Haul,tt6003368,2017,0,0
"Escape, The",tt6069126,2017,3,1
First Reformed,tt6053438,2017,1,0
A Man Wanted (Hatooly Ragel),tt6539420,2017,2,0
"Mountain Between Us, The",tt2226597,2017,3,1
Nogemu noraifu: Zero,tt5914996,2017,3,1
El Camino Christmas,tt3255590,2017,2,0
"Babysitter, The",tt4225622,2017,3,1
"Three Billboards Outside Ebbing, Missouri",tt5027774,2017,3,1
Jumanji: Welcome to the Jungle,tt2283362,2017,3,1
Downsizing,tt1389072,2017,1,0
Alien: Covenant,tt2316204,2017,3,1
"Dinner, The",tt3203620,2017,3,1
Pitch Perfect 3,tt4765284,2017,3,1
Descendants 2,tt5117876,2017,3,1
Wolf Warrior 2,tt7131870,2017,1,0
Hostiles,tt5478478,2017,3,1
Loving Vincent,tt3262342,2017,1,0
Sweet Virginia,tt2582498,2017,3,1
Captain Underpants: The First Epic Movie,tt2091256,2017,1,0
Singwa hamgge,tt7160070,2017,1,0
Cars 3,tt3606752,2017,3,1
Thoroughbreds,tt5649108,2017,3,1
Thelma,tt6304046,2017,3,1
"Bye Bye Man, The",tt4030600,2017,3,1
"Last Word, The",tt5023260,2017,3,1
War for the Planet of the Apes,tt3450958,2017,1,0
Mom and Dad,tt5462326,2017,3,1
Wish Upon,tt5322012,2017,3,1
Valerian and the City of a Thousand Planets,tt2239822,2017,1,0
I Kill Giants,tt4547194,2017,3,1
Plasmatic Day,tt6524480,2017,1,0
"Glass Castle, The",tt2378507,2017,3,1
Baywatch,tt1469304,2017,1,0
"Hitman&#39;s Bodyguard, The",tt1959563,2017,3,1
American Made,tt3532216,2017,1,0
Death Race 2050,tt5493706,2017,3,1
"I, Tonya",tt5580036,2017,3,1
"Book of Birdie, The",tt5142400,2017,3,1
John Wick: Chapter 2,tt4425200,2017,1,0
Revelator,tt5296086,2017,3,1
You Get Me,tt5539054,2017,3,1
Flower,tt2582784,2017,3,1
seven sisters,tt4956232,2017,3,1
Fifty Shades Darker,tt4465564,2017,3,1
Un beau soleil interieur,tt6423776,2017,2,0
Happy Death Day,tt5308322,2017,3,1
A Dog&#39;s Purpose,tt1753383,2017,1,0
For Here or To Go?,tt4157510,2017,3,1
Pilgrimage,tt3531202,2017,0,0
"Meyerowitz Stories (new and selected), The",tt5536736,2017,1,0
Deidra &amp; Laney Rob a Train,tt4144332,2017,3,1
Canaries,tt4082644,2017,3,1
Justice League,tt0974015,2017,3,1
"Man with the Iron Heart, The",tt3296908,2017,1,0
Life,tt5442430,2017,3,1
Batman vs. Two-Face,tt6142314,2017,3,1
God&#39;s Own Country,tt5635086,2017,0,0
"Nut Job 2: Nutty By Nature, The",tt3486626,2017,3,1
"Only Living Boy in New York, The",tt0460890,2017,1,0
I Don&#39;t Feel at Home in This World Anymore,tt5710514,2017,3,1
Molly&#39;s Game,tt4209788,2017,3,1
"Discovery, The",tt5155780,2017,3,1
Kidnap,tt1458169,2017,3,1
Bright,tt5519340,2017,3,1
Call Me by Your Name,tt5726616,2017,3,1
Unlocked,tt1734493,2017,3,1
All the Money in the World,tt5294550,2017,2,0
"Greatest Showman, The",tt1485796,2017,3,1
"Jesus, Bro!",tt5878326,2017,1,0
Phantom Thread,tt5776858,2017,3,1
Berlin Syndrome,tt3335606,2017,1,0
Daddy&#39;s Home 2,tt5657846,2017,3,1
Mayhem,tt4348012,2017,3,1
"Everything, Everything",tt5001718,2017,3,1
My Cousin Rachel,tt4411596,2017,3,1
1922,tt6214928,2017,1,0
"Killing of a Sacred Deer, The",tt5715874,2017,3,1
I Can Speak,tt7342204,2017,3,1
"Shack, The",tt2872518,2017,3,1
Baby Driver,tt3890160,2017,1,0
Atomic Blonde,tt2406566,2017,3,1
"Beguiled, The",tt5592248,2017,3,1
"Ritual, The",tt5638642,2017,0,0
Girls Trip,tt3564472,2017,3,1
"Emoji Movie, The",tt4877122,2017,1,0
To the bone,tt5541240,2017,3,1
Naked,tt6048930,2017,2,0
"Space Between Us, The",tt3922818,2017,3,1
Revenge,tt6738136,2017,0,0
Lady Bird,tt4925292,2017,3,1
Gerald&#39;s Game,tt3748172,2017,3,1
Professor Marston and the Wonder Women,tt6133130,2017,3,1
Battle of the Sexes,tt4622512,2017,3,1
Geostorm,tt1981128,2017,3,1
Amityville: The Awakening,tt1935897,2017,3,1
Wheelman,tt5723286,2017,1,0
Teen Titans Go! To the Movies,tt7424200,2018,3,1
Woman at War,tt7279188,2018,3,1
I Feel Pretty,tt6791096,2018,3,1
"Meg, The",tt4779682,2018,3,1
Rampage,tt2231461,2018,3,1
To All the Boys I&#39;ve Loved Before,tt3846674,2018,3,1
Burning,tt7282468,2018,0,0
"Predator, The",tt3829266,2018,1,0
Nappily Ever Aftet,tt0365545,2018,3,1
Apostle,tt6217306,2018,3,1
"Girl in the Spider&#39;s Web, The",tt5177088,2018,3,1
Mandy,tt6998518,2018,2,0
Annihilation,tt2798920,2018,3,1
"Heiresses, The",tt7875464,2018,3,1
Red Sparrow,tt2873282,2018,3,1
A Quiet Place,tt6644200,2018,1,0
Z-O-M-B-I-E-S,tt6878820,2018,3,1
Life of the Party,tt5619332,2018,3,1
Hereditary,tt7784604,2018,3,1
Tag,tt2854926,2018,3,1
American Animals,tt6212478,2018,1,0
Mamma Mia! Here We Go Again,tt6911608,2018,3,1
Christopher Robin,tt4575576,2018,2,0
BlacKkKlansman,tt7349662,2018,3,1
"Darkest Minds, The",tt4073790,2018,3,1
6 Balloons,tt6142496,2018,3,1
"Wild Pear Tree, The",tt6628102,2018,2,0
My hero academia: Two heroes,tt7745068,2018,3,1
Smallfoot,tt6182908,2018,3,1
Venom,tt1270797,2018,1,0
An Elephant Sitting Still (Da xiang xi di er zuo),tt8020896,2018,0,0
Halloween,tt1502407,2018,3,1
Maze Runner: The Death Cure,tt4500922,2018,3,1
Game Night,tt2704998,2018,3,1
Hearts Beat Loud,tt7158430,2018,3,1
Pacific Rim: Uprising,tt2557478,2018,3,1
Early Man,tt4701724,2018,1,0
"Titan, The",tt4986098,2018,2,0
