title,imdbid,year,rating,binary
Tod den Hippies!! Es lebe der Punk!,3397082,2015,1,0
Schneider vs. Bax,3430416,2015,2,0
Brooklyn,2381111,2015,3,1
"Good Dinosaur, The",1979388,2015,3,1
Ghosthunters,3711622,2015,3,1
Sunset Song,2262161,2015,3,1
"Dressmaker, The",2910904,2015,3,1
Hot Pursuit,2967224,2015,2,0
True Story,2273657,2015,1,0
Z for Zachariah,1598642,2015,0,0
"Blackcoat&#39;s Daughter, The",3286052,2015,3,1
Septembers of Shiraz,3661298,2015,3,1
Turbo Kid,3672742,2015,1,0
Pan,3332064,2015,1,0
Focus,2381941,2015,1,0
Mistres America,2872462,2015,3,1
Joy,2446980,2015,3,1
La loi du march&eacute;,4428814,2015,1,0
"Intern, The",2361509,2015,3,1
Almost Mercy,3480446,2015,2,0
"Girl King, The",1254322,2015,3,1
Daddy&#39;s Home,1528854,2015,1,0
Bessie,3704352,2015,3,1
"Danish Girl, The",0810819,2015,3,1
Run All Night,2199571,2015,1,0
"33, The",2006295,2015,3,1
Entourage,1674771,2015,2,0
Jem and the Holograms,3614530,2015,3,1
"Transporter Refueled, The",2938956,2015,3,1
Comment c&#39;est loin,4576612,2015,1,0
Get Hard,2561572,2015,1,0
Shaun the Sheep Movie,2872750,2015,0,0
"Gift, The",4178092,2015,3,1
Minions,2293640,2015,3,1
Justice League: Throne of Atlantis,3878542,2015,3,1
Louder Than Bombs,2217859,2015,1,0
Spotlight,1895587,2015,1,0
Dragon Ball Z: Resurrection &#39;F&#39;,3819668,2015,1,0
Ted 2,2637276,2015,1,0
Bill,2978576,2015,2,0
Child 44,1014763,2015,2,0
Comoara,4515684,2015,1,0
Slow Learners,2537390,2015,3,1
Southpaw,1798684,2015,2,0
La belle saison,4080768,2015,3,1
Into the Forest,2625810,2015,3,1
Descendants,3440298,2015,3,1
Fantastic Four,1502712,2015,0,0
Hitman: Agent 47,2679042,2015,0,0
Timelike,4897214,2015,3,1
Meadowland,3529656,2015,3,1
Belgica,3544218,2016,1,0
"Edge of Seventeen, The",1878870,2016,3,1
"Huntsman: Winter&#39;s War, The",2381991,2016,3,1
Barbershop: The Next Cut,3628584,2016,3,1
La pazza gioia,4621872,2016,3,1
American Honey,3721936,2016,3,1
Miss Sloane,4540710,2016,3,1
Queen of Katwe,4341582,2016,3,1
"Jungle Book, The",3040964,2016,2,0
Below Her Mouth,5073620,2016,3,1
Captain America: Civil War,3498820,2016,3,1
Aruvi,5867800,2016,3,1
King Dave,4551882,2016,1,0
Keijo!!!!!,6220550,2016,3,1
Hated in the Nation,5709236,2016,3,1
"Finest Hours, The",2025690,2016,3,1
Mother&#39;s Day,4824302,2016,3,1
Love &amp; Friendship,3068194,2016,3,1
Certain Women,4468634,2016,3,1
Warcraft,0803096,2016,3,1
Yoga Hosers,3838992,2016,2,0
Teenage Mutant Ninja Turtles: Out of the Shadows,3949660,2016,3,1
Fantastic Beasts and Where to Find Them,3183660,2016,3,1
Hacksaw Ridge,2119532,2016,1,0
Me Before You,2674426,2016,3,1
House on Willow Street,4961380,2016,3,1
Wiener-Dog,4144190,2016,1,0
"Conjuring 2, The",3065204,2016,3,1
R&eacute;parer les vivants,5096536,2016,1,0
Independence Day: Resurgence,1628841,2016,3,1
Better Watch Out,4443658,2016,3,1
Ballerina,2261287,2016,3,1
"Secret Life of Pets, The",2709768,2016,2,0
Kimi no na wa.,5311514,2016,3,1
Free State of Jones,1124037,2016,2,0
Hidden Figures,4846340,2016,3,1
Maudie,3721954,2016,3,1
Norm of the North,1594972,2016,3,1
Star Trek Beyond,2660888,2016,1,0
Passengers,1355644,2016,0,0
Southside with You,4258698,2016,2,0
Dernieres nouvelles du cosmos,5786040,2016,3,1
Everybody Wants Some,2937696,2016,0,0
Tschick,4911940,2016,1,0
20th Century Women,4385888,2016,3,1
Hunt for the Wilderpeople,4698684,2016,3,1
Una,2315582,2016,2,0
Almost Christmas,4649416,2016,3,1
"Darkness, The",1878841,2016,2,0
Demain tout commence,5078204,2016,3,1
Martyrs,0439602,2016,3,1
"Brothers Grimsby, The",3381008,2016,1,0
War Dogs,2005151,2016,3,1
Pete&#39;s Dragon,2788732,2016,3,1
Moonlight,4975722,2016,1,0
Busanhaeng,5700672,2016,3,1
Kubo and the Two Strings,4302938,2016,1,0
"Hail, Caesar!",0475290,2016,1,0
Contratiempo,4857264,2016,1,0
"Choice, The",3797868,2016,3,1
Deadpool,1431045,2016,1,0
Silence,0490215,2016,0,0
Captain Fantastic,3553976,2016,3,1
Florence Foster Jenkins,4136084,2016,3,1
"Angry Birds Movie, The",1985949,2016,1,0
Aquarius,5221584,2016,3,1
A Cure for Wellness,4731136,2016,1,0
Under The Shadow,4273292,2016,3,1
Raising the Bar,5274066,2016,3,1
Thomas &amp; Friends: The Great Race,5563932,2016,3,1
My Little Pony: Equestria Girls - Legend of Everfree,5474644,2016,3,1
Allied,3640424,2016,3,1
Underworld: Blood Wars,3717252,2016,2,0
King of the Dancehall,5918104,2016,2,0
Billions,4270492,2016,3,1
Other People,4158876,2016,3,1
Spa Night,5254640,2016,3,1
A Monster Calls,3416532,2016,3,1
Dirty Grandpa,1860213,2016,2,0
"Siege of Jadotville, The",3922798,2016,1,0
Breathing Deep,4869556,2016,1,0
"Girl on the Train, The",3631112,2016,3,1
"Boss, The",2702724,2016,3,1
"Love Witch, The",3908142,2016,3,1
Live by Night,2361317,2016,1,0
"Accountant, The",2140479,2016,2,0
"Forest, The",3387542,2016,3,1
Free Fire,4158096,2016,0,0
Doctor Strange,1211837,2016,1,0
Miss Peregrine&#39;s Home for Peculiar Children,1935859,2016,3,1
Trolls,1679335,2016,3,1
X-Men: Apocalypse,3385516,2016,3,1
"Nice Guys, The",3799694,2016,3,1
A Dark Song,4805316,2016,0,0
Arrival,2543164,2016,3,1
Hounds of Love,3896738,2016,3,1
Sing Street,3544112,2016,1,0
Now You See Me 2,3110958,2016,1,0
"Legend of Tarzan, The",0918940,2016,0,0
Approaching the Unknown,2674430,2016,0,0
Planetarium,4680196,2016,3,1
Elle,3716530,2016,3,1
Be Somebody,5512872,2016,3,1
Birkebeinerne,4738360,2016,1,0
"Purge: Election Year, The",4094724,2016,3,1
Nowhere Boys: The Book of Shadows,4836736,2016,3,1
Locos de Amor,5908566,2016,2,0
Dad&#39;s Army,4104054,2016,3,1
Sensitivity Training,5697078,2016,3,1
Absolutely Fabulous: The Movie,2112096,2016,3,1
War on Everyone,3708886,2016,3,1
True Memoirs of an International Assassin,1542768,2016,0,0
"Transfiguration, The",5039088,2016,0,0
"9th Life of Louis Drax, The",3991412,2016,1,0
Assassin&#39;s Creed,2094766,2016,1,0
Sing,3470600,2016,3,1
Eddie the Eagle,1083452,2016,2,0
Keeping Up with the Joneses,2387499,2016,3,1
Paterson,5247022,2016,1,0
Nerve,3531824,2016,3,1
Manchester by the Sea,4034228,2016,2,0
Suicide Squad,1386697,2016,3,1
Inferno,3062096,2016,2,0
Final Fantasy XV,5595168,2016,3,1
"5th Wave, The",2304933,2016,2,0
Lights Out,4786282,2016,3,1
Sully,3263904,2016,1,0
First Girl I Loved,4262174,2016,3,1
Voltron: Legendary Defender,5580664,2016,3,1
Pride and Prejudice and Zombies,1374989,2016,3,1
Les innocentes,4370784,2016,3,1
Resident Evil: The Final Chapter,2592614,2016,3,1
"Red Pill, The",3686998,2016,3,1
Toni Erdmann,4048272,2016,3,1
Koe no katachi,5323662,2016,1,0
A Quiet Passion,2392830,2016,3,1
Die letzte Sau,5348774,2016,1,0
Zootopia,2948356,2016,3,1
Lion,3741834,2016,2,0
Adventures in Babysitting,4456850,2016,3,1
"Great Wall, The",2034800,2016,0,0
Things to come - L&#39;avenir,4120176,2016,1,0
Morgan,4520364,2016,3,1
Ice Age: Collision Course,3416828,2016,3,1
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2652118,2016,3,1
Snowden,3774114,2016,1,0
10 Cloverfield Lane,1179933,2016,3,1
Petersburg: a selfie,5789664,2016,3,1
magnificent 7,2404435,2016,0,0
"Infiltrator, The",1355631,2016,3,1
Batman v Superman: Dawn of Justice,2975590,2016,2,0
Always Shine,4392770,2016,3,1
Patients,5598100,2016,1,0
Kung Fu Panda 3,2267968,2016,3,1
Justice League vs. Teen Titans,5091548,2016,3,1
Monster Trucks,3095734,2016,0,0
Storks,4624424,2016,1,0
Hardcore Henry,3072482,2016,1,0
"Lost City of Z, The",1212428,2016,1,0
Hush,5022702,2016,3,1
Keanu,4139124,2016,3,1
"Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again, The",1267299,2016,3,1
"Handmaiden (Ah-ga-ssi) , The",4016934,2016,3,1
Ice Fantasy,5022298,2016,3,1
Ratchet &amp; Clank,2865120,2016,3,1
Extremis,5538078,2016,3,1
"I, Daniel Blake",5168192,2016,3,1
Masterminds,2461150,2016,3,1
Ride Along 2,2869728,2016,0,0
Neighbors 2: Sorority Rising,4438848,2016,3,1
Ne gledaj mi u pijat,5791884,2016,1,0
Divines,4730986,2016,3,1
Gods of Egypt,2404233,2016,2,0
Jack Reacher: Never Go Back,3393786,2016,3,1
Bridget Jones&#39;s Baby,1473832,2016,3,1
Money Monster,2241351,2016,3,1
Little Door Gods,4788934,2016,3,1
Pink,5571734,2016,3,1
Moana,3521164,2016,3,1
Nocturnal Animals,4550098,2016,3,1
Fai bei sogni,4746506,2016,2,0
"Shallows, The",4052882,2016,3,1
Rustom,5165344,2016,3,1
"Belko Experiment, The",1082807,2016,3,1
Popstar: Never Stop Never Stopping,3960412,2016,1,0
Mr. Church,4196848,2016,3,1
"Fundamentals of Caring, The",2452386,2016,3,1
Our Kind of Traitor,1995390,2016,3,1
Rogue One,3748528,2016,3,1
Ghostbusters,1289401,2016,3,1
"Girl with All the Gifts, The",4547056,2016,3,1
Neruda,4698584,2016,0,0
Cam-Girl,2290819,2016,3,1
Jackie,1619029,2016,3,1
Elvis &amp; Nixon,2093991,2016,2,0
Monster High: Welcome to Monster High,5898034,2016,3,1
Hurricane Bianca,4007248,2016,3,1
Tallulah,1639084,2016,3,1
Fences,2671706,2016,3,1
Deepwater Horizon,1860357,2016,2,0
Jane Got a Gun,2140037,2016,0,0
"Untamed, The",5265960,2016,3,1
"Birth of a Nation, The",4196450,2016,1,0
Dear Eleanor,2927212,2016,3,1
"Red Turtle, The",3666024,2016,0,0
Bang Gang,3838728,2016,3,1
Don&#39;t Breathe,4160708,2016,3,1
"Light Between Oceans, The",2547584,2016,3,1
Marauders,3963816,2016,1,0
Christine,4666726,2016,3,1
Whiskey Tango Foxtrot,3553442,2016,3,1
Collateral Beauty,4682786,2016,2,0
My Life as a Zucchini,2321405,2016,3,1
"Divergent Series: Allegiant, The",3410834,2016,3,1
Middle School: The Worst Years of My Life,4981636,2016,3,1
Triple 9,1712261,2016,3,1
Pet,1183374,2016,2,0
Midnight Special,2649554,2016,1,0
Prevenge,5154288,2016,3,1
"Young Offenders, The",4714568,2016,3,1
Meet the Blacks,4191580,2016,3,1
Dirty 30,5521550,2016,3,1
Julieta,4326444,2016,3,1
Denial,4645330,2016,3,1
Shin Godzilla,4262980,2016,1,0
Norman,4191702,2016,1,0
Office Christmas Party,1711525,2016,3,1
Electra Woman and Dyna Girl,4644822,2016,3,1
Ouija: Origin of Evil,4361050,2016,3,1
"Autopsy of Jane Doe, The",3289956,2016,1,0
Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),4667788,2016,3,1
10 Days In A Madhouse,3453052,2016,3,1
Alice Through the Looking Glass,2567026,2016,3,1
How to Be Single,1292566,2016,3,1
Loving,4669986,2016,3,1
Batman: Return of the Caped Crusaders,5973626,2016,1,0
Central Intelligence,1489889,2016,2,0
Finding Dory,2277860,2016,3,1
Raw,4954522,2016,3,1
"Neon Demon, The",1974419,2016,3,1
"Duel, The",2436682,2016,1,0
"BFG, The",3691740,2016,3,1
Colossal,4680182,2016,0,0
Let Me Go,5153952,2016,3,1
Swiss Army Man,4034354,2016,2,0
Mike and Dave Need Wedding Dates,2823054,2016,3,1
Doukyuusei,5526028,2016,0,0
Cafe Society,4513674,2016,1,0
Criminal,3014866,2016,3,1
13 Hours,4172430,2016,2,0
L&#39;et&agrave; d&#39;oro,4322180,2016,1,0
La La Land,3783958,2016,3,1
In a Valley of Violence,3608930,2016,2,0
Batman: The Killing Joke,4853102,2016,1,0
I Am the Pretty Thing That Lives in the House,5059406,2016,3,1
Spidarlings,2262129,2016,3,1
Tenemos la carne [We Are the Flesh],4682708,2016,0,0
"Dragon Spell, The",5954304,2016,1,0
Hairspray Live!,5664684,2016,3,1
"Midnight Man, The",5629964,2016,3,1
"Void, The",4255304,2016,3,1
Dangal,5074352,2016,3,1
High Strung,3451230,2016,2,0
Bad Moms,4651520,2016,3,1
Vampires In Virginia,2938496,2016,3,1
Varoonegi,5695764,2016,3,1
Don&#39;t Hang Up,3610746,2016,0,0
Sausage Party,1700841,2016,3,1
Jason Bourne,4196776,2016,1,0
A United Kingdom,3387266,2016,3,1
Un homme a la hauteur,4699388,2016,3,1
Split,4972582,2016,3,1
"Perfect Match, The",4871980,2016,2,0
My Big Fat Greek Wedding 2,3760922,2016,3,1
Their Finest,1661275,2016,3,1
All Girls Weekend,4247682,2016,3,1
"Eagle Huntress, The",3882074,2016,1,0
Kill Command,2667380,2016,1,0
It&#39;s Only the End of the World,4645368,2016,3,1
Personal Shopper,4714782,2016,3,1
Equity,3958780,2016,3,1
Mr. Right,2091935,2016,2,0
Grease Live!,4366830,2016,3,1
Hell or High Water,2582782,2016,1,0
"Boy, The",3882082,2016,3,1
Little Sister,5434870,2016,3,1
Bar Bahar,5974388,2016,3,1
El Olivo,3655972,2016,3,1
Blair Witch,1540011,2016,2,0
Catfight,5294198,2016,3,1
Only the Brave,3829920,2017,2,0
Sharknado 5: Global Swarming,6298780,2017,3,1
"Endless, The",3986820,2017,1,0
OM+ME,7341676,2017,3,1
Beauty and the Beast,2771200,2017,3,1
Marshall,5301662,2017,1,0
Power Rangers,3717490,2017,3,1
Dim the Fluorescents,6029106,2017,3,1
Sand Castle,2582576,2017,0,0
"Punisher, The",5675620,2017,3,1
Murder on the Orient Express,3402236,2017,3,1
"Boss Baby, The",3874544,2017,1,0
Psych: The Movie,6868216,2017,3,1
"Shape of Water, The",5580390,2017,3,1
Mudbound,2396589,2017,3,1
Borg vs McEnroe,5727282,2017,1,0
Unforgettable,3462710,2017,3,1
Wilson,1781058,2017,3,1
"Circle, The",4287320,2017,3,1
Apostasy,4729896,2017,3,1
Creep 2,3654796,2017,0,0
Disco,7401540,2017,3,1
Darkest Hour,4555426,2017,2,0
Paddington 2,4468740,2017,3,1
Pirates of the Caribbean: Dead Men Tell No Tales,1790809,2017,1,0
Beach Rats,6303866,2017,3,1
Gifted,4481414,2017,3,1
T2 Trainspotting,2763304,2017,3,1
"Mummy, The",2345759,2017,2,0
Before I Fall,1691916,2017,3,1
Beatriz at Dinner,5929750,2017,3,1
Fun Mom Dinner,5829040,2017,3,1
A Bad Moms Christmas,6359956,2017,3,1
"Big Sick, The",5462602,2017,3,1
Spider-Man: Homecoming,2250912,2017,3,1
It Comes at Night,4695012,2017,3,1
Wind River,5362988,2017,3,1
"Coin Heist, The",5740806,2017,3,1
You Were Never Really Here,5742374,2017,1,0
My Friend Dahmer,2291540,2017,1,0
"Incredible Jessica James, The",5990342,2017,3,1
"Dark Tower, The",1648190,2017,1,0
Annabelle: Creation,5140878,2017,3,1
xXx: Return of Xander Cage,1293847,2017,3,1
How to Be a Latin Lover,4795124,2017,2,0
Tulip Fever,0491203,2017,3,1
Petit paysan,6805302,2017,1,0
What Happened to Monday,1536537,2017,3,1
It,1396484,2017,3,1
"LEGO Batman Movie, The",4116284,2017,3,1
Ingrid Goes West,5962210,2017,3,1
American Assassin,1961175,2017,3,1
On Body and Soul,5607714,2017,3,1
Blade Runner 2049,1856101,2017,3,1
My Little Pony: The Movie,4131800,2017,3,1
Going In Style,2568862,2017,1,0
Good Time,4846232,2017,3,1
"Square, The",4995790,2017,1,0
"Wall, The",4218696,2017,0,0
Home Again,5719700,2017,3,1
Innan vi dor,5598192,2017,3,1
Thor: Ragnarok,3501632,2017,1,0
Jigsaw,3348730,2017,3,1
"Breadwinner, The",3901826,2017,3,1
Pokemon the Movie: I Choose You!,6595896,2017,3,1
Seagull,5997830,2017,3,1
Wonder,2543472,2017,3,1
6 days,4703048,2017,0,0
Djam,6814914,2017,3,1
Ghost in the Shell,1219827,2017,3,1
Coco,2380307,2017,3,1
Transformers: The Last Knight,3371366,2017,1,0
Dance Academy: The Movie,5834660,2017,3,1
That&#39;s Not Me,4738802,2017,3,1
A Christmas Prince,7608418,2017,3,1
Star Wars: The Last Jedi,2527336,2017,3,1
"Disaster Artist, The",3521126,2017,3,1
"Fate of the Furious, The",4630562,2017,3,1
Wonder Wheel,5825380,2017,3,1
Guardians of the Galaxy Vol. 2,3896198,2017,3,1
MFKZ,4717402,2017,0,0
Bushwick,4720702,2017,3,1
King Arthur,1972591,2017,1,0
Ver&oacute;nica,5862312,2017,3,1
Wonder Woman,0451279,2017,3,1
Cherry Pop,4807950,2017,3,1
A Ghost Story,6265828,2017,1,0
Mary and The Witch&#39;s Flower,6336356,2017,3,1
A man of integrity,6776462,2017,3,1
La llamada,5176252,2017,3,1
Tuntematon sotilas,4065552,2017,3,1
"Roman J. Israel, Esq.",6000478,2017,3,1
Ferdinand,3411444,2017,3,1
Snatched,2334871,2017,3,1
Megan Leavy,4899370,2017,3,1
Rough Night,4799050,2017,3,1
Despicable Me 3,3469046,2017,3,1
"Post, The",6294822,2017,3,1
Ava,6194530,2017,3,1
Lucky,5859238,2017,2,0
"Little Hours, The",5666304,2017,3,1
Monster High: Electrified,6536944,2017,3,1
Okja,3967856,2017,3,1
Dunkirk,5013056,2017,0,0
Alexander IRL,5540622,2017,2,0
Detroit,5390504,2017,2,0
Fist Fight,3401882,2017,3,1
Logan Lucky,5439796,2017,3,1
Death Note,1241317,2017,0,0
Mother!,5109784,2017,2,0
Kingsman: The Golden Circle,4649466,2017,1,0
Band Aid,5816374,2017,3,1
Felicite,5980798,2017,3,1
Victoria &amp; Abdul,5816682,2017,2,0
Logan,3315342,2017,3,1
"Foreigner, The",1615160,2017,1,0
All Eyez On Me,1666185,2017,1,0
Table 19,1412528,2017,3,1
"Death of Stalin, The",4686844,2017,1,0
Kong: Skull Island,3731562,2017,1,0
Get Out,5052448,2017,3,1
47 Meters Down,2932536,2017,3,1
"Mad Ones, The",3887208,2017,3,1
"Florida Project, The",5649144,2017,3,1
Diary of a Wimpy Kid: The Long Haul,6003368,2017,0,0
"Escape, The",6069126,2017,3,1
First Reformed,6053438,2017,1,0
A Man Wanted (Hatooly Ragel),6539420,2017,2,0
"Mountain Between Us, The",2226597,2017,3,1
Nogemu noraifu: Zero,5914996,2017,3,1
El Camino Christmas,3255590,2017,2,0
"Babysitter, The",4225622,2017,3,1
"Three Billboards Outside Ebbing, Missouri",5027774,2017,3,1
Jumanji: Welcome to the Jungle,2283362,2017,3,1
Downsizing,1389072,2017,1,0
Alien: Covenant,2316204,2017,3,1
"Dinner, The",3203620,2017,3,1
Pitch Perfect 3,4765284,2017,3,1
Descendants 2,5117876,2017,3,1
Wolf Warrior 2,7131870,2017,1,0
Hostiles,5478478,2017,3,1
Loving Vincent,3262342,2017,1,0
Sweet Virginia,2582498,2017,3,1
Captain Underpants: The First Epic Movie,2091256,2017,1,0
Singwa hamgge,7160070,2017,1,0
Cars 3,3606752,2017,3,1
Thoroughbreds,5649108,2017,3,1
Thelma,6304046,2017,3,1
"Bye Bye Man, The",4030600,2017,3,1
"Last Word, The",5023260,2017,3,1
War for the Planet of the Apes,3450958,2017,1,0
Mom and Dad,5462326,2017,3,1
Wish Upon,5322012,2017,3,1
Valerian and the City of a Thousand Planets,2239822,2017,1,0
I Kill Giants,4547194,2017,3,1
Plasmatic Day,6524480,2017,1,0
"Glass Castle, The",2378507,2017,3,1
Baywatch,1469304,2017,1,0
"Hitman&#39;s Bodyguard, The",1959563,2017,3,1
American Made,3532216,2017,1,0
Death Race 2050,5493706,2017,3,1
"I, Tonya",5580036,2017,3,1
"Book of Birdie, The",5142400,2017,3,1
John Wick: Chapter 2,4425200,2017,1,0
Revelator,5296086,2017,3,1
You Get Me,5539054,2017,3,1
Flower,2582784,2017,3,1
seven sisters,4956232,2017,3,1
Fifty Shades Darker,4465564,2017,3,1
Un beau soleil interieur,6423776,2017,2,0
Happy Death Day,5308322,2017,3,1
A Dog&#39;s Purpose,1753383,2017,1,0
For Here or To Go?,4157510,2017,3,1
Pilgrimage,3531202,2017,0,0
"Meyerowitz Stories (new and selected), The",5536736,2017,1,0
Deidra &amp; Laney Rob a Train,4144332,2017,3,1
Canaries,4082644,2017,3,1
Justice League,0974015,2017,3,1
"Man with the Iron Heart, The",3296908,2017,1,0
Life,5442430,2017,3,1
Batman vs. Two-Face,6142314,2017,3,1
God&#39;s Own Country,5635086,2017,0,0
"Nut Job 2: Nutty By Nature, The",3486626,2017,3,1
"Only Living Boy in New York, The",0460890,2017,1,0
I Don&#39;t Feel at Home in This World Anymore,5710514,2017,3,1
Molly&#39;s Game,4209788,2017,3,1
"Discovery, The",5155780,2017,3,1
Kidnap,1458169,2017,3,1
Bright,5519340,2017,3,1
Call Me by Your Name,5726616,2017,3,1
Unlocked,1734493,2017,3,1
All the Money in the World,5294550,2017,2,0
"Greatest Showman, The",1485796,2017,3,1
"Jesus, Bro!",5878326,2017,1,0
Phantom Thread,5776858,2017,3,1
Berlin Syndrome,3335606,2017,1,0
Daddy&#39;s Home 2,5657846,2017,3,1
Mayhem,4348012,2017,3,1
"Everything, Everything",5001718,2017,3,1
My Cousin Rachel,4411596,2017,3,1
1922,6214928,2017,1,0
"Killing of a Sacred Deer, The",5715874,2017,3,1
I Can Speak,7342204,2017,3,1
"Shack, The",2872518,2017,3,1
Baby Driver,3890160,2017,1,0
Atomic Blonde,2406566,2017,3,1
"Beguiled, The",5592248,2017,3,1
"Ritual, The",5638642,2017,0,0
Girls Trip,3564472,2017,3,1
"Emoji Movie, The",4877122,2017,1,0
To the bone,5541240,2017,3,1
Naked,6048930,2017,2,0
"Space Between Us, The",3922818,2017,3,1
Revenge,6738136,2017,0,0
Lady Bird,4925292,2017,3,1
Gerald&#39;s Game,3748172,2017,3,1
Professor Marston and the Wonder Women,6133130,2017,3,1
Battle of the Sexes,4622512,2017,3,1
Geostorm,1981128,2017,3,1
Amityville: The Awakening,1935897,2017,3,1
Wheelman,5723286,2017,1,0
Teen Titans Go! To the Movies,7424200,2018,3,1
Woman at War,7279188,2018,3,1
I Feel Pretty,6791096,2018,3,1
"Meg, The",4779682,2018,3,1
Rampage,2231461,2018,3,1
To All the Boys I&#39;ve Loved Before,3846674,2018,3,1
Burning,7282468,2018,0,0
"Predator, The",3829266,2018,1,0
Nappily Ever Aftet,0365545,2018,3,1
Apostle,6217306,2018,3,1
"Girl in the Spider&#39;s Web, The",5177088,2018,3,1
Mandy,6998518,2018,2,0
Annihilation,2798920,2018,3,1
"Heiresses, The",7875464,2018,3,1
Red Sparrow,2873282,2018,3,1
A Quiet Place,6644200,2018,1,0
Z-O-M-B-I-E-S,6878820,2018,3,1
Life of the Party,5619332,2018,3,1
Hereditary,7784604,2018,3,1
Tag,2854926,2018,3,1
American Animals,6212478,2018,1,0
Mamma Mia! Here We Go Again,6911608,2018,3,1
Christopher Robin,4575576,2018,2,0
BlacKkKlansman,7349662,2018,3,1
"Darkest Minds, The",4073790,2018,3,1
