title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
"Hunger Games: Mockingjay - Part 2, The",tt1951266,2015,P,Germany,0,Lionsgate Films,PG-13,Action,0,2,M,6.6
Avengers: Age of Ultron,tt2395427,2015,P,USA,0,Walt Disney Pictures,PG-13,Action,0,3,M,7.4
"3Tails Movie: A Mermaid Adventure, The",tt3391348,2015,P,USA,0,N/A,N/A,Family,0,0,M,3.4
600 millas [600 Miles],tt3685622,2015,F,Mexico,0,Lucia Films,R,Drama,0,2,M,5.5
"Lady in the Van, The",tt3722070,2015,P,UK,2,Sony Pictures,PG-13,Biography,0,2,M,6.7
Bound,tt4145324,2015,P,USA,5,The Asylum,UNRATED,Drama,0,1,M,3.5
Vacation,tt1524930,2015,P,USA,1,Warner Bros. Pictures,R,Adventure,0,3,M,6.1
Krampus,tt3850590,2015,P,USA,0,Universal Pictures,PG-13,Action,0,2,M,6.2
Mad Max: Fury Road,tt1392190,2015,P,Australia,2,Warner Bros.,R,Action,0,3,M,8.1
Hidden,tt2131532,2015,P,USA,0,N/A,R,Horror,0,1,M,6.4
Our Little Sister,tt3756788,2015,P,Japan,0,Sony Pictures Classics,PG,Comedy,0,0,M,7.5
Dora oder Die sexuellen Neurosen unserer Eltern,tt4265878,2015,P,Switzerland,3,N/A,N/A,Drama,0,1,M,6.2
Equals,tt3289728,2015,P,USA,0,A24 and DIRECTV,PG-13,Drama,0,2,M,6.1
Evolution,tt4291590,2015,F,France,1,N/A,NOT RATED,Horror,0,0,M,6.0
World of Tomorrow,tt4171032,2015,P,USA,2,N/A,G,Animation,0,0,M,8.2
San Andreas,tt2126355,2015,P,USA,1,Warner Bros.,PG-13,Action,0,3,M,6.1
Man Up,tt3064298,2015,P,UK,2,LionsGate Entertainment,R,Comedy,1,0,M,6.8
Mythica: The Darkspore,tt3478232,2015,P,USA,1,Arrowstorm Entertainment,NOT RATED,Action,1,2,F,5.6
After the Ball,tt3717016,2015,P,Canada,3,Pacific Northwest Pictures,NOT RATED,Comedy,4,3,M,5.9
"Steps, The",tt3801372,2015,P,Canada,2,Monterey Media,R,Comedy,0,0,M,6.0
Testament of Youth,tt1441953,2015,P,UK,1,Sony Pictures Classics,PG-13,Biography,1,0,M,7.3
Terminator Genisys,tt1340138,2015,F,USA,0,Paramount Pictures,PG-13,Action,0,2,M,6.5
Slow West,tt3205376,2015,F,UK,1,A24 and DIRECTV,R,Adventure,0,1,M,6.9
"Colony, The",tt4005402,2015,P,Germany,3,Majestic Filmproduktion,R,Drama,0,0,M,7.1
"Diary of a Teenage Girl, The",tt3172532,2015,P,USA,2,Sony Pictures Classics,R,Comedy,1,0,M,6.9
Next Stop L.A.,tt4895704,2015,P,UK,0,N/A,N/A,Short,1,0,M,
Mission: Impossible - Rogue Nation,tt2381249,2015,F,USA,0,Paramount Pictures,PG-13,Action,0,4,M,7.4
Till We Meet Again,tt2461340,2015,P,USA,0,N/A,NOT RATED,Adventure,0,2,M,6.2
Dofus - Livre 1: Julith,tt4731504,2015,P,France,0,N/A,N/A,Animation,0,1,M,7.6
Me and Earl and the Dying Girl,tt2582496,2015,P,USA,0,Fox Searchlight,PG-13,Comedy,0,2,M,7.8
Sleeping with Other People,tt3165612,2015,P,USA,0,IFC Films,R,Comedy,0,0,M,6.5
Jupiter Ascending,tt1617661,2015,P,USA,2,Warner Bros. Pictures,PG-13,Action,2,0,F,5.3
Aloha,tt1243974,2015,P,USA,0,Sony Pictures,PG-13,Comedy,1,1,F,5.4
A Royal Night Out,tt1837562,2015,P,UK,0,Atlas Distribution Company,PG-13,Comedy,0,2,M,6.5
Avril et le monde truque,tt3422078,2015,P,France,2,GKIDS,PG,Animation,0,3,M,7.3
Home,tt2224026,2015,P,USA,3,DreamWorks Animation,PG,Animation,0,1,M,6.6
Miles Ahead,tt0790770,2015,F,USA,0,N/A,R,Biography,0,4,M,6.4
"Three Es, The",tt4247740,2015,P,USA,0,N/A,N/A,Drama,0,1,M,7.8
Family Fang,tt2097331,2015,P,USA,0,Red Crown Productions,R,Comedy,0,2,M,6.1
Burn Burn Burn,tt3627488,2015,P,UK,0,The Weinstein Company,N/A,Comedy,1,1,M,7.1
Wo shi zheng ren,tt4979652,2015,F,China,1,N/A,N/A,Action,0,1,M,5.9
"Hello, My Name Is Doris",tt3766394,2015,P,USA,2,Red Crown Productions,R,Comedy,2,1,M,6.6
"Revenant, The",tt1663202,2015,F,USA,0,20th Century Fox,R,Action,0,3,M,8.0
Love the Coopers,tt2279339,2015,P,USA,0,Groundswell,PG-13,Comedy,0,1,F,5.7
"Man Who Knew Infinity, The",tt0787524,2015,F,UK,0,Edward R. Pressman Film Corporation,PG-13,Biography,0,1,M,7.2
By the Sea,tt3707106,2015,P,France,0,Universal Pictures,R,Drama,1,0,F,5.3
Inside Out,tt2096673,2015,P,USA,2,Disney/Pixar,PG,Animation,1,4,M,8.2
L&#39;antiquaire,tt4000768,2015,P,France,2,N/A,N/A,Drama,1,1,M,4.5
"Hateful Eight, The",tt3460252,2015,P,USA,0,The Weinstein Company,R,Crime,0,1,M,7.8
Tomorrowland,tt1964418,2015,P,USA,0,Walt Disney Pictures,PG,Action,0,2,M,6.5
Point Break,tt2058673,2015,F,China,0,Warner Bros. Pictures,PG-13,Action,0,0,M,5.3
A Little Chaos,tt2639254,2015,P,UK,0,Focus Features,R,Drama,1,2,M,6.5
Pitch Perfect 2,tt2848292,2015,P,USA,0,Universal Pictures,PG-13,Comedy,0,0,F,6.4
Woman in Gold,tt2404425,2015,P,UK,2,The Weinstein Company,PG-13,Biography,1,0,M,7.3
Chi-Raq,tt4594834,2015,P,USA,0,LionsGate Entertainment,R,Comedy,0,1,M,5.7
This changes everything,tt1870548,2015,P,Canada,0,Klein Lewis Productions,NOT RATED,Documentary,1,0,M,6.5
A Sort of Homecoming,tt3303652,2015,P,USA,3,N/A,N/A,Drama,0,0,F,7.9
"Last Witch Hunter, The",tt1618442,2015,P,USA,0,Summit Entertainment.,PG-13,Action,0,1,M,6.0
Uncanny,tt2321502,2015,F,USA,0,Accelerated Manner,NOT RATED,Drama,0,0,M,6.3
Anna Unbound,tt4069042,2015,P,UK,3,N/A,N/A,Drama,0,1,M,6.9
Titli,tt3019620,2015,F,India,1,N/A,NOT RATED,Action,1,0,M,7.6
Victoria,tt4226388,2015,F,Germany,2,Adopt Films,NOT RATED,Crime,1,1,M,7.7
Survivor,tt3247714,2015,P,USA,2,Alchemy,PG-13,Action,0,1,M,5.6
L&#39;attesa,tt3715122,2015,P,Italy,5,N/A,NOT RATED,Drama,1,0,M,6.5
Mustang,tt3966404,2015,P,France,0,CG Cinéma,PG-13,Drama,1,0,M,7.6
Nil Battey Sannata,tt5005684,2015,P,India,3,N/A,N/A,Drama,0,0,M,8.5
Little Big Master,tt4319698,2015,P,Hong Kong,0,N/A,N/A,Biography,1,1,M,7.3
Girls Lost,tt4425152,2015,P,Finland,0,N/A,NOT RATED,Drama,1,0,M,6.1
Sweet Bean,tt4298958,2015,P,Japan,3,N/A,NOT RATED,Drama,1,0,F,7.4
Grandma,tt4270516,2015,P,USA,4,Sony Pictures Classics,R,Comedy,0,1,M,6.7
Min lilla syster,tt4093680,2015,P,Sweden,2,N/A,N/A,Drama,0,0,M,6.8
Office,tt4392726,2015,P,China,0,N/A,N/A,Comedy,1,0,M,6.1
7 Letters,tt4691166,2015,P,Singapore,0,N/A,N/A,Drama,0,4,M,8.0
"Longest Ride, The",tt2726560,2015,P,USA,0,20th Century Fox,PG-13,Drama,0,2,M,7.1
"Martian, The",tt3659388,2015,P,UK,0,20th Century Fox,PG-13,Adventure,0,2,M,8.0
"Case of Hana and Alice, The",tt4125300,2015,P,Japan,4,N/A,N/A,Animation,0,0,M,7.2
Ava&#39;s Possession,tt3727982,2015,P,USA,1,Off Hollywood Pictures,R,Comedy,1,1,F,5.6
Birigyaru,tt4195368,2015,P,Japan,1,N/A,N/A,Drama,0,0,M,7.4
"DUFF, The",tt1666801,2015,P,USA,2,Lionsgate Films,PG-13,Comedy,0,2,M,6.5
Vice,tt3480796,2015,P,USA,0,The Film Arcade,R,Action,0,2,M,4.2
Riaru onigokko,tt4439120,2015,P,Japan,5,N/A,N/A,Action,0,0,M,6.1
Harbinger Down,tt3397918,2015,P,USA,0,Vertical Entertainment,R,Horror,0,1,M,4.5
Brooklyn,tt2381111,2015,P,UK,4,Fox Searchlight Pictures,PG-13,Drama,0,1,M,7.5
"Good Dinosaur, The",tt1979388,2015,P,USA,0,Disney/Pixar,PG,Animation,1,4,M,6.7
Sunset Song,tt2262161,2015,P,UK,1,N/A,R,Drama,0,1,M,6.4
"Dressmaker, The",tt2910904,2015,P,Australia,6,Amazon Studios & Broad Green Pictures,R,Comedy,1,0,F,7.1
Z for Zachariah,tt1598642,2015,F,Iceland,1,Roadside Attractions,PG-13,Drama,0,1,M,6.0
Mistres America,tt2872462,2015,P,USA,1,Fox Searchlight Pictures,R,Comedy,1,1,M,6.7
Joy,tt2446980,2015,P,USA,0,20th Century Fox,PG-13,Drama,1,2,M,6.6
"Intern, The",tt2361509,2015,P,USA,0,Warner Bros. Pictures,PG-13,Comedy,1,0,F,7.1
"Girl King, The",tt1254322,2015,P,Finland,3,N/A,NOT RATED,Biography,0,0,M,5.9
Bessie,tt3704352,2015,P,USA,0,Zanuck Company,TV-MA,Biography,0,1,M,6.6
"Danish Girl, The",tt0810819,2015,P,UK,0,Focus Features,R,Biography,0,1,M,7.1
"33, The",tt2006295,2015,P,Chile,0,Warner Bros. Pictures,PG-13,Biography,0,4,F,6.9
"Transporter Refueled, The",tt2938956,2015,P,France,1,Relativity Europacorp Distribution,PG-13,Action,0,2,F,5.2
"Gift, The",tt4178092,2015,P,USA,0,STX Entertainment,R,Drama,0,1,M,7.1
Minions,tt2293640,2015,P,USA,1,Universal Pictures,PG,Animation,0,1,M,6.4
Justice League: Throne of Atlantis,tt3878542,2015,P,USA,1,N/A,PG-13,Animation,0,9,M,6.7
Slow Learners,tt2537390,2015,P,USA,0,IFC Films,NOT RATED,Comedy,2,1,M,5.8
La belle saison,tt4080768,2015,P,France,1,N/A,NOT RATED,Drama,1,0,F,6.6
Into the Forest,tt2625810,2015,P,Canada,0,N/A,R,Drama,1,1,F,5.9
Descendants,tt3440298,2015,P,USA,0,Disney Channel,TV-G,Comedy,1,0,M,6.4
Fantastic Four,tt1502712,2015,F,USA,0,20th Century Fox,PG-13,Action,0,4,M,4.3
Timelike,tt4897214,2015,P,Canada,1,N/A,N/A,Short,0,1,M,6.4
"Edge of Seventeen, The",tt1878870,2016,P,USA,2,STX Entertainment,R,Comedy,1,0,F,7.4
"Huntsman: Winter&#39;s War, The",tt2381991,2016,P,USA,1,Universal Pictures,PG-13,Action,0,3,M,6.1
Barbershop: The Next Cut,tt3628584,2016,P,USA,0,Warner Bros. Pictures,PG-13,Comedy,1,1,M,5.9
La pazza gioia,tt4621872,2016,P,Italy,0,RAI Cinema,NOT RATED,Comedy,1,0,M,7.3
American Honey,tt3721936,2016,P,UK,2,Parts and Labor,R,Adventure,1,0,F,7.0
Below Her Mouth,tt5073620,2016,P,Canada,1,Serendipity Point Films,NOT RATED,Drama,1,0,F,5.5
Aruvi,tt5867800,2016,P,India,3,N/A,N/A,Drama,0,0,M,9.2
Keijo!!!!!,tt6220550,2016,P,Japan,0,,TV-MA,Animation,0,0,M,7.2
Hated in the Nation,tt5709236,2016,P,UK,1,,N/A,Drama,1,1,M,8.6
"Finest Hours, The",tt2025690,2016,P,USA,0,Walt Disney Pictures,PG-13,Action,1,5,M,6.8
Love &amp; Friendship,tt3068194,2016,P,Ireland,3,Roadside Attractions,PG,Comedy,1,0,M,6.4
Certain Women,tt4468634,2016,P,USA,1,Film Science,R,Drama,1,0,F,6.3
Warcraft,tt0803096,2016,P,China,0,Universal Pictures,PG-13,Action,0,2,M,6.9
Me Before You,tt2674426,2016,P,UK,2,Warner Bros. Pictures,PG-13,Drama,0,0,M,7.4
House on Willow Street,tt4961380,2016,P,South Africa,4,N/A,UNRATED,Action,1,1,M,5.1
"Conjuring 2, The",tt3065204,2016,P,Canada,1,Warner Bros. Pictures,R,Horror,0,6,M,7.4
Independence Day: Resurgence,tt1628841,2016,P,USA,0,20th Century Fox,PG-13,Action,0,11,M,5.2
Better Watch Out,tt4443658,2016,P,Australia,0,Well Go USA Entertainment,R,Comedy,0,3,M,6.5
Kimi no na wa.,tt5311514,2016,P,Japan,0,FUNimation Films,PG,Animation,0,1,M,8.4
Hidden Figures,tt4846340,2016,P,USA,0,20th Century Fox,PG,Biography,1,1,M,7.8
Maudie,tt3721954,2016,P,Ireland,3,Sony Pictures Classics,PG-13,Biography,0,0,M,7.6
Norm of the North,tt1594972,2016,P,USA,0,Lionsgate,PG,Animation,0,3,M,3.6
Passengers,tt1355644,2016,F,USA,0,Columbia Pictures,PG-13,Drama,0,1,M,7.0
Almost Christmas,tt4649416,2016,P,USA,0,Will Packer Productions,PG-13,Comedy,0,1,M,6.1
Demain tout commence,tt5078204,2016,P,France,3,Vendôme Production,N/A,Comedy,1,3,M,7.4
Martyrs,tt0439602,2016,P,USA,0,N/A,N/A,Documentary,0,1,M,7.0
War Dogs,tt2005151,2016,P,USA,0,Warner Bros. Pictures,R,Comedy,0,3,M,7.1
Pete&#39;s Dragon,tt2788732,2016,P,USA,0,Walt Disney Pictures,PG,Action,0,3,M,6.7
Busanhaeng,tt5700672,2016,P,South Korea,0,Redpeter Film,TV-MA,Action,0,0,M,7.5
Silence,tt0490215,2016,F,Mexico,0,Paramount Pictures,R,Adventure,0,2,M,7.2
Captain Fantastic,tt3553976,2016,P,USA,0,Electric City Entertainment,R,Comedy,0,0,M,7.9
Florence Foster Jenkins,tt4136084,2016,P,UK,0,BBC Films,PG-13,Biography,0,1,M,6.8
Aquarius,tt5221584,2016,P,Brazil,1,Vitagraph Films,NOT RATED,Drama,0,0,M,7.6
Under The Shadow,tt4273292,2016,P,UK,2,Wigwam Films,PG-13,Drama,0,0,M,6.9
Thomas &amp; Friends: The Great Race,tt5563932,2016,P,UK,0,N/A,NOT RATED,Animation,0,1,M,5.6
Allied,tt3640424,2016,P,UK,0,Paramount Pictures,R,Action,0,1,M,7.1
Billions,tt4270492,2016,P,USA,0,,TV-MA,Drama,0,3,M,8.4
A Monster Calls,tt3416532,2016,P,UK,1,Focus Features,PG-13,Animation,0,2,M,7.5
"Girl on the Train, The",tt3631112,2016,P,USA,1,Universal Pictures,R,Crime,2,0,M,6.5
"Forest, The",tt3387542,2016,P,USA,2,Gramercy Pictures,PG-13,Horror,1,2,M,4.8
Free Fire,tt4158096,2016,F,UK,0,A24 Films,R,Action,1,1,M,6.4
Miss Peregrine&#39;s Home for Peculiar Children,tt1935859,2016,P,USA,0,20th Century Fox,PG-13,Adventure,1,0,M,6.7
X-Men: Apocalypse,tt3385516,2016,P,USA,0,20th Century Fox,PG-13,Action,0,4,M,7.0
Approaching the Unknown,tt2674430,2016,F,USA,0,3311 Productions,R,Drama,0,2,M,4.8
Planetarium,tt4680196,2016,P,France,0,Vision Films,NOT RATED,Drama,1,0,F,4.6
Elle,tt3716530,2016,P,France,2,SBS Productions,R,Crime,0,2,M,7.2
"Purge: Election Year, The",tt4094724,2016,P,USA,1,Universal Pictures,R,Action,0,1,M,6.0
Nowhere Boys: The Book of Shadows,tt4836736,2016,P,Australia,0,N/A,N/A,Drama,0,4,M,5.1
Dad&#39;s Army,tt4104054,2016,P,UK,0,Universal Pictures International,NOT RATED,Comedy,0,2,M,5.2
Sensitivity Training,tt5697078,2016,P,USA,3,Random Media,N/A,Comedy,1,0,F,8.5
Absolutely Fabulous: The Movie,tt2112096,2016,P,UK,0,DJ Films,R,Comedy,1,0,M,5.4
True Memoirs of an International Assassin,tt1542768,2016,F,USA,0,Netflix,TV-14,Action,0,0,M,5.9
"Transfiguration, The",tt5039088,2016,F,USA,0,Transfiguration Prods.,NOT RATED,Drama,0,1,M,6.0
Sing,tt3470600,2016,P,Japan,0,Illumination Entertainment,PG,Animation,0,0,M,7.1
Keeping Up with the Joneses,tt2387499,2016,P,USA,0,20th Century Fox,PG-13,Action,0,1,M,5.9
Suicide Squad,tt1386697,2016,P,USA,0,Warner Bros. Pictures,PG-13,Action,0,1,M,6.1
Lights Out,tt4786282,2016,P,USA,4,RatPac-Dune Entertainment,PG-13,Horror,0,2,M,6.3
First Girl I Loved,tt4262174,2016,P,USA,3,N/A,NOT RATED,Drama,0,0,M,5.9
Voltron: Legendary Defender,tt5580664,2016,P,USA,0,,TV-Y7,Animation,0,0,M,8.3
Pride and Prejudice and Zombies,tt1374989,2016,P,USA,0,Sony Pictures,PG-13,Action,1,1,M,5.8
Les innocentes,tt4370784,2016,P,France,3,N/A,PG-13,Drama,3,0,F,7.3
Resident Evil: The Final Chapter,tt2592614,2016,P,UK,0,Sony Pictures,R,Action,0,1,M,5.6
"Red Pill, The",tt3686998,2016,P,USA,0,Jaye Bird Productions,N/A,Documentary,0,0,F,8.4
Toni Erdmann,tt4048272,2016,P,Germany,2,Sony Pictures Classics,R,Comedy,1,0,F,7.4
A Quiet Passion,tt2392830,2016,P,UK,2,Hurricane Films,PG-13,Biography,0,0,M,6.6
Zootopia,tt2948356,2016,P,USA,0,Walt Disney Animation Studios,PG,Animation,2,3,M,8.0
Adventures in Babysitting,tt4456850,2016,P,USA,0,N/A,TV-G,Adventure,1,0,M,6.1
"Great Wall, The",tt2034800,2016,F,USA,0,Universal Pictures,PG-13,Action,0,5,M,6.0
Morgan,tt4520364,2016,P,USA,0,Scott Free Films,R,Action,0,1,M,5.8
Ice Age: Collision Course,tt3416828,2016,P,USA,0,20th Century Fox,PG,Animation,1,2,M,5.7
Petersburg: a selfie,tt5789664,2016,P,Russia,0,N/A,N/A,Comedy,4,0,M,5.9
magnificent 7,tt2404435,2016,F,USA,0,Sony Pictures,PG-13,Action,1,1,M,6.9
Always Shine,tt4392770,2016,P,USA,0,Little Teeth Pictures,UNRATED,Drama,0,1,F,5.6
Justice League vs. Teen Titans,tt5091548,2016,P,USA,0,N/A,PG-13,Animation,2,7,M,7.0
Monster Trucks,tt3095734,2016,F,USA,0,Paramount Pictures,PG,Action,0,4,M,5.7
Keanu,tt4139124,2016,P,USA,0,Warner Bros. Pictures,R,Action,1,2,M,6.3
"Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again, The",tt1267299,2016,P,USA,0,Fox 21,TV-14,Comedy,0,1,M,4.3
"Handmaiden (Ah-ga-ssi) , The",tt4016934,2016,P,South Korea,3,CJ Entertainment,NOT RATED,Drama,1,0,M,8.1
Ice Fantasy,tt5022298,2016,P,China,0,,TV-14,Adventure,0,0,M,7.3
Ratchet &amp; Clank,tt2865120,2016,P,Hong Kong,0,Focus Features,PG,Animation,0,4,M,5.6
Extremis,tt5538078,2016,P,USA,0,f/8 Filmworks Ltd.,TV-PG,Documentary,0,0,M,7.3
"I, Daniel Blake",tt5168192,2016,P,UK,0,Sundance Selects,R,Drama,0,1,M,7.9
Masterminds,tt2461150,2016,P,USA,0,Relativity Media,PG-13,Action,2,2,M,5.8
Ride Along 2,tt2869728,2016,F,USA,0,Universal Pictures,PG-13,Action,0,0,M,5.9
Neighbors 2: Sorority Rising,tt4438848,2016,P,USA,0,Universal Pictures,R,Comedy,0,7,M,5.7
Jack Reacher: Never Go Back,tt3393786,2016,P,China,0,Paramount Pictures,PG-13,Action,0,4,M,6.1
Bridget Jones&#39;s Baby,tt1473832,2016,P,USA,4,Working Title,R,Comedy,3,0,F,6.6
Money Monster,tt2241351,2016,P,USA,0,Smokehouse Pictures,R,Crime,1,3,M,6.5
Little Door Gods,tt4788934,2016,P,China,0,The Weinstein Company,N/A,Animation,0,2,M,5.4
Pink,tt5571734,2016,P,India,1,NH Studioz,NOT RATED,Drama,0,0,M,8.2
Moana,tt3521164,2016,P,USA,1,Walt Disney Pictures,PG,Animation,2,5,M,7.6
Nocturnal Animals,tt4550098,2016,P,USA,2,Focus Features,R,Crime,0,1,M,7.5
Rustom,tt5165344,2016,P,India,1,N/A,NOT RATED,Crime,0,0,M,7.1
Mr. Church,tt4196848,2016,P,USA,3,Envision Media Arts,PG-13,Comedy,1,0,M,7.6
Our Kind of Traitor,tt1995390,2016,P,UK,0,Film4,R,Crime,0,1,M,6.2
Ghostbusters,tt1289401,2016,P,USA,0,Sony Pictures,PG-13,Action,1,3,M,5.3
Neruda,tt4698584,2016,F,Chile,0,The Orchard,R,Biography,0,1,M,6.9
Jackie,tt1619029,2016,P,Chile,3,Fox Searchlight Pictures,R,Biography,0,1,M,6.7
Monster High: Welcome to Monster High,tt5898034,2016,P,USA,0,N/A,NOT RATED,Animation,1,2,M,5.6
Hurricane Bianca,tt4007248,2016,P,USA,0,Cranium Entertainment,TV-MA,Comedy,0,0,M,5.8
Fences,tt2671706,2016,P,USA,0,Paramount Pictures,PG-13,Drama,0,2,M,7.2
"Untamed, The",tt5265960,2016,P,Mexico,0,Pimienta Films,NOT RATED,Drama,0,0,M,6.2
"Red Turtle, The",tt3666024,2016,F,France,0,Studio Ghibli,PG,Animation,0,2,M,7.5
Bang Gang,tt3838728,2016,P,France,0,Full House Films,UNRATED,Drama,1,0,F,5.5
Don&#39;t Breathe,tt4160708,2016,P,USA,0,Ghost House Pictures,R,Crime,0,0,M,7.1
"Light Between Oceans, The",tt2547584,2016,P,UK,1,Dreamworks Pictures,PG-13,Drama,0,1,M,7.2
Whiskey Tango Foxtrot,tt3553442,2016,P,USA,1,Paramount Pictures,R,Biography,0,1,M,6.6
My Life as a Zucchini,tt2321405,2016,P,Switzerland,1,Rita Productions,PG-13,Animation,1,3,M,7.8
Triple 9,tt1712261,2016,P,USA,0,Open Road Films,R,Crime,0,0,M,6.3
"Young Offenders, The",tt4714568,2016,P,Ireland,0,Vico Films,N/A,Adventure,0,1,M,7.1
Meet the Blacks,tt4191580,2016,P,USA,0,Hidden Empire Film Group,R,Comedy,1,1,M,6.0
Dirty 30,tt5521550,2016,P,USA,2,Michael Goldfine Productions,PG-13,Comedy,1,0,M,5.5
Denial,tt4645330,2016,P,UK,1,Participant Media,PG-13,Biography,1,1,M,6.6
Office Christmas Party,tt1711525,2016,P,USA,0,Paramount Pictures,R,Comedy,1,4,M,5.8
Electra Woman and Dyna Girl,tt4644822,2016,P,USA,0,,N/A,Comedy,0,0,M,5.4
Ouija: Origin of Evil,tt4361050,2016,P,USA,2,Universal Pictures,PG-13,Horror,1,1,M,6.1
Alice Through the Looking Glass,tt2567026,2016,P,USA,0,Walt Disney Pictures,PG,Adventure,1,1,M,6.2
Loving,tt4669986,2016,P,UK,0,Big Beach Films,PG-13,Biography,0,0,M,7.0
Raw,tt4954522,2016,P,France,0,Petit Film,R,Drama,2,0,F,7.0
"Neon Demon, The",tt1974419,2016,P,Denmark,1,Space Rocket Nation,R,Horror,1,2,M,6.2
"BFG, The",tt3691740,2016,P,USA,2,Walt Disney Pictures,PG,Adventure,1,0,M,6.4
Colossal,tt4680182,2016,F,Canada,4,NEON,R,Action,0,0,M,6.2
Mike and Dave Need Wedding Dates,tt2823054,2016,P,USA,0,20th Century Fox,R,Adventure,0,2,M,6.0
Doukyuusei,tt5526028,2016,F,Japan,0,Aniplex,N/A,Animation,0,0,M,7.8
Criminal,tt3014866,2016,P,USA,0,Summit Entertainment,R,Action,0,2,F,6.3
I Am the Pretty Thing That Lives in the House,tt5059406,2016,P,Canada,0,Netflix,N/A,Horror,0,0,M,4.6
Tenemos la carne [We Are the Flesh],tt4682708,2016,F,Mexico,0,N/A,NOT RATED,Drama,0,1,M,4.7
Hairspray Live!,tt5664684,2016,P,USA,1,NBC,TV-PG,Comedy,0,4,M,7.1
"Midnight Man, The",tt5629964,2016,P,USA,2,Midnight Man Film,N/A,Horror,0,1,M,4.8
Dangal,tt5074352,2016,P,India,0,Aamir Khan Productions,NOT RATED,Action,0,1,M,8.5
Bad Moms,tt4651520,2016,P,USA,0,Block Entertainment,R,Comedy,0,2,M,6.2
Varoonegi,tt5695764,2016,P,Iran,2,N/A,N/A,Drama,0,1,M,6.3
Don&#39;t Hang Up,tt3610746,2016,F,UK,0,N/A,R,Horror,0,1,M,5.6
Sausage Party,tt1700841,2016,P,USA,0,Sony Pictures,R,Animation,1,7,M,6.2
Un homme a la hauteur,tt4699388,2016,P,France,1,N/A,N/A,Comedy,0,1,M,6.3
My Big Fat Greek Wedding 2,tt3760922,2016,P,USA,0,Gold Circle Films,PG-13,Comedy,1,0,M,6.0
All Girls Weekend,tt4247682,2016,P,USA,1,N/A,N/A,Action,0,0,M,3.6
It&#39;s Only the End of the World,tt4645368,2016,P,Canada,0,N/A,N/A,Drama,0,1,M,6.9
Personal Shopper,tt4714782,2016,P,France,4,IFC Films,R,Drama,0,0,M,6.2
Equity,tt3958780,2016,P,USA,0,Broad Street Pictures,R,Drama,3,0,M,5.5
Grease Live!,tt4366830,2016,P,USA,1,Fox Broadcasting Company,TV-14,Musical,0,4,M,7.4
"Boy, The",tt3882082,2016,P,China,3,STX Entertainment,PG-13,Horror,0,0,M,6.0
Little Sister,tt5434870,2016,P,USA,5,Wraith Films,N/A,Comedy,0,0,M,6.3
Bar Bahar,tt5974388,2016,P,Israel,1,Film Movement,N/A,Drama,0,0,M,7.3
El Olivo,tt3655972,2016,P,Spain,2,N/A,N/A,Comedy,0,1,M,6.9
Sharknado 5: Global Swarming,tt6298780,2017,P,USA,0,Syfy,TV-14,Action,0,0,M,4.0
Beauty and the Beast,tt2771200,2017,P,USA,1,Walt Disney Pictures,PG,Family,1,2,M,7.2
Power Rangers,tt3717490,2017,P,USA,0,Lionsgate Films,PG-13,Action,0,2,M,6.0
Dim the Fluorescents,tt6029106,2017,P,Canada,0,levelFILM,N/A,Comedy,0,2,M,5.3
Sand Castle,tt2582576,2017,F,USA,0,Netflix,TV-MA,Drama,0,1,M,6.3
"Punisher, The",tt5675620,2017,P,USA,0,,TV-MA,Action,0,1,M,8.6
Murder on the Orient Express,tt3402236,2017,P,Malta,0,20th Century Fox,PG-13,Crime,0,1,M,6.5
"Shape of Water, The",tt5580390,2017,P,USA,0,Fox Searchlight Pictures,R,Adventure,1,2,M,7.4
Mudbound,tt2396589,2017,P,USA,0,Netflix,R,Drama,1,0,M,7.4
Unforgettable,tt3462710,2017,P,USA,2,Warner Bros. Pictures,R,Drama,1,0,F,5.0
"Circle, The",tt4287320,2017,P,United Arab Emirates,1,EuropaCorp / STXfilms,PG-13,Drama,0,1,M,5.3
Apostasy,tt4729896,2017,P,N/A,2,N/A,N/A,N/A,1,0,M,
Creep 2,tt3654796,2017,F,USA,2,The Orchard,NOT RATED,Horror,0,2,M,6.4
Disco,tt7401540,2017,P,USA,0,N/A,N/A,Comedy,0,0,M,7.3
Beach Rats,tt6303866,2017,P,USA,0,NEON,R,Drama,1,0,F,6.4
Fun Mom Dinner,tt5829040,2017,P,USA,0,Voltage Pictures,R,Comedy,1,0,M,5.1
A Bad Moms Christmas,tt6359956,2017,P,USA,0,STXfilms,R,Adventure,0,2,M,5.5
"Big Sick, The",tt5462602,2017,P,USA,1,Amazon Studios,R,Comedy,1,0,M,7.6
Spider-Man: Homecoming,tt2250912,2017,P,USA,0,Sony Pictures,PG-13,Action,0,11,M,7.5
Wind River,tt5362988,2017,P,UK,1,The Weinstein Company,R,Crime,1,1,F,7.7
"Coin Heist, The",tt5740806,2017,P,USA,0,Adaptive Studios,TV-14,Action,2,0,F,4.8
Tulip Fever,tt0491203,2017,P,UK,2,The Weinstein Company,R,Drama,2,0,M,6.2
It,tt1396484,2017,P,USA,0,Warner Bros. Pictures,R,Horror,0,3,M,7.4
